Center	Date	Year	Month	Week	Day	Weekday	Volume
Central	4/21/2014	2014	April	3	21	Monday	81335
Central	4/22/2014	2014	April	4	22	Tuesday	83526
Central	4/23/2014	2014	April	4	23	Wednesday	76841
Central	4/24/2014	2014	April	4	24	Thursday	20609
Central	4/25/2014	2014	April	4	25	Friday	54958
Central	4/26/2014	2014	April	4	26	Saturday	34389
Central	4/27/2014	2014	April	4	27	Sunday	60902
Central	4/28/2014	2014	April	4	28	Monday	14217
Central	4/29/2014	2014	April	5	29	Tuesday	32063
Central	4/30/2014	2014	April	5	30	Wednesday	70100
Central	5/1/2014	2014	May	1	1	Thursday	19216
Central	5/2/2014	2014	May	1	2	Friday	57658
Central	5/3/2014	2014	May	1	3	Saturday	20122
Central	5/4/2014	2014	May	1	4	Sunday	88240
Central	5/5/2014	2014	May	1	5	Monday	52202
Central	5/6/2014	2014	May	1	6	Tuesday	56154
Central	5/7/2014	2014	May	1	7	Wednesday	39611
Central	5/8/2014	2014	May	2	8	Thursday	43603
Central	5/9/2014	2014	May	2	9	Friday	71981
Central	5/10/2014	2014	May	2	10	Saturday	77088
Central	5/11/2014	2014	May	2	11	Sunday	38501
Central	5/12/2014	2014	May	2	12	Monday	58139
Central	5/13/2014	2014	May	2	13	Tuesday	53250
Central	5/14/2014	2014	May	2	14	Wednesday	26711
Central	5/15/2014	2014	May	3	15	Thursday	62877
Central	5/16/2014	2014	May	3	16	Friday	77856
Central	5/17/2014	2014	May	3	17	Saturday	63499
Central	5/18/2014	2014	May	3	18	Sunday	38078
Central	5/19/2014	2014	May	3	19	Monday	59794
Central	5/20/2014	2014	May	3	20	Tuesday	62808
Central	5/21/2014	2014	May	3	21	Wednesday	87840
Central	5/22/2014	2014	May	4	22	Thursday	58696
Central	5/23/2014	2014	May	4	23	Friday	49578
Central	5/24/2014	2014	May	4	24	Saturday	70194
Central	5/25/2014	2014	May	4	25	Sunday	40725
Central	5/26/2014	2014	May	4	26	Monday	73555
Central	5/27/2014	2014	May	4	27	Tuesday	80268
Central	5/28/2014	2014	May	4	28	Wednesday	71501
Central	5/29/2014	2014	May	5	29	Thursday	42672
Central	5/30/2014	2014	May	5	30	Friday	34221
Central	5/31/2014	2014	May	5	31	Saturday	86379
Central	6/1/2014	2014	June	1	1	Sunday	52523
Central	6/2/2014	2014	June	1	2	Monday	43399
Central	6/3/2014	2014	June	1	3	Tuesday	81740
Central	6/4/2014	2014	June	1	4	Wednesday	18965
Central	6/5/2014	2014	June	1	5	Thursday	51769
Central	6/6/2014	2014	June	1	6	Friday	63038
Central	6/7/2014	2014	June	1	7	Saturday	27352
Central	6/8/2014	2014	June	2	8	Sunday	47129
Central	6/9/2014	2014	June	2	9	Monday	35083
Central	6/10/2014	2014	June	2	10	Tuesday	71935
Central	6/11/2014	2014	June	2	11	Wednesday	38586
Central	6/12/2014	2014	June	2	12	Thursday	88913
Central	6/13/2014	2014	June	2	13	Friday	55266
Central	6/14/2014	2014	June	2	14	Saturday	51231
Central	6/15/2014	2014	June	3	15	Sunday	66498
Central	6/16/2014	2014	June	3	16	Monday	37020
Central	6/17/2014	2014	June	3	17	Tuesday	50264
Central	6/18/2014	2014	June	3	18	Wednesday	64354
Central	6/19/2014	2014	June	3	19	Thursday	17525
Central	6/20/2014	2014	June	3	20	Friday	15810
Central	6/21/2014	2014	June	3	21	Saturday	33649
Central	6/22/2014	2014	June	4	22	Sunday	16888
Central	6/23/2014	2014	June	4	23	Monday	55701
Central	6/24/2014	2014	June	4	24	Tuesday	74565
Central	6/25/2014	2014	June	4	25	Wednesday	78751
Central	6/26/2014	2014	June	4	26	Thursday	25287
Central	6/27/2014	2014	June	4	27	Friday	82189
Central	6/28/2014	2014	June	4	28	Saturday	83664
Central	6/29/2014	2014	June	5	29	Sunday	40503
Central	6/30/2014	2014	June	5	30	Monday	72865
Central	7/1/2014	2014	July	1	1	Tuesday	35951
Central	7/2/2014	2014	July	1	2	Wednesday	31246
Central	7/3/2014	2014	July	1	3	Thursday	33296
Central	7/4/2014	2014	July	1	4	Friday	78162
Central	7/5/2014	2014	July	1	5	Saturday	87817
Central	7/6/2014	2014	July	1	6	Sunday	22692
Central	7/7/2014	2014	July	1	7	Monday	34063
Central	7/8/2014	2014	July	2	8	Tuesday	45429
Central	7/9/2014	2014	July	2	9	Wednesday	22378
Central	7/10/2014	2014	July	2	10	Thursday	80963
Central	7/11/2014	2014	July	2	11	Friday	19736
Central	7/12/2014	2014	July	2	12	Saturday	18657
Central	7/13/2014	2014	July	2	13	Sunday	81586
Central	7/14/2014	2014	July	2	14	Monday	25014
Central	7/15/2014	2014	July	3	15	Tuesday	56801
Central	7/16/2014	2014	July	3	16	Wednesday	40033
Central	7/17/2014	2014	July	3	17	Thursday	65109
Central	7/18/2014	2014	July	3	18	Friday	87931
Central	7/19/2014	2014	July	3	19	Saturday	84352
Central	7/20/2014	2014	July	3	20	Sunday	85663
Central	7/21/2014	2014	July	3	21	Monday	65924
Central	7/22/2014	2014	July	4	22	Tuesday	82269
Central	7/23/2014	2014	July	4	23	Wednesday	84490
Central	7/24/2014	2014	July	4	24	Thursday	61170
Central	7/25/2014	2014	July	4	25	Friday	41600
Central	7/26/2014	2014	July	4	26	Saturday	15324
Central	7/27/2014	2014	July	4	27	Sunday	78102
Central	7/28/2014	2014	July	4	28	Monday	53181
Central	7/29/2014	2014	July	5	29	Tuesday	65920
Central	7/30/2014	2014	July	5	30	Wednesday	47272
Central	7/31/2014	2014	July	5	31	Thursday	26161
Central	8/1/2014	2014	August	1	1	Friday	87492
Central	8/2/2014	2014	August	1	2	Saturday	72177
Central	8/3/2014	2014	August	1	3	Sunday	82866
Central	8/4/2014	2014	August	1	4	Monday	67148
Central	8/5/2014	2014	August	1	5	Tuesday	43521
Central	8/6/2014	2014	August	1	6	Wednesday	39765
Central	8/7/2014	2014	August	1	7	Thursday	84566
Central	8/8/2014	2014	August	2	8	Friday	42782
Central	8/9/2014	2014	August	2	9	Saturday	21289
Central	8/10/2014	2014	August	2	10	Sunday	47531
Central	8/11/2014	2014	August	2	11	Monday	48821
Central	8/12/2014	2014	August	2	12	Tuesday	48325
Central	8/13/2014	2014	August	2	13	Wednesday	14862
Central	8/14/2014	2014	August	2	14	Thursday	43761
Central	8/15/2014	2014	August	3	15	Friday	67622
Central	8/16/2014	2014	August	3	16	Saturday	51228
Central	8/17/2014	2014	August	3	17	Sunday	29051
Central	8/18/2014	2014	August	3	18	Monday	77342
Central	8/19/2014	2014	August	3	19	Tuesday	44536
Central	8/20/2014	2014	August	3	20	Wednesday	87248
Central	8/21/2014	2014	August	3	21	Thursday	21516
Central	8/22/2014	2014	August	4	22	Friday	53480
Central	8/23/2014	2014	August	4	23	Saturday	54041
Central	8/24/2014	2014	August	4	24	Sunday	47857
Central	8/25/2014	2014	August	4	25	Monday	58984
Central	8/26/2014	2014	August	4	26	Tuesday	49662
Central	8/27/2014	2014	August	4	27	Wednesday	30818
Central	8/28/2014	2014	August	4	28	Thursday	77125
Central	8/29/2014	2014	August	5	29	Friday	26140
Central	8/30/2014	2014	August	5	30	Saturday	50867
Central	8/31/2014	2014	August	5	31	Sunday	41517
Central	9/1/2014	2014	September	1	1	Monday	21485
Central	9/2/2014	2014	September	1	2	Tuesday	54194
Central	9/3/2014	2014	September	1	3	Wednesday	16369
Central	9/4/2014	2014	September	1	4	Thursday	56225
Central	9/5/2014	2014	September	1	5	Friday	36077
Central	9/6/2014	2014	September	1	6	Saturday	29155
Central	9/7/2014	2014	September	1	7	Sunday	19812
Central	9/8/2014	2014	September	2	8	Monday	55214
Central	9/9/2014	2014	September	2	9	Tuesday	59088
Central	9/10/2014	2014	September	2	10	Wednesday	18144
Central	9/11/2014	2014	September	2	11	Thursday	28006
Central	9/12/2014	2014	September	2	12	Friday	26299
Central	9/13/2014	2014	September	2	13	Saturday	54824
Central	9/14/2014	2014	September	2	14	Sunday	78222
Central	9/15/2014	2014	September	3	15	Monday	77451
Central	9/16/2014	2014	September	3	16	Tuesday	56872
Central	9/17/2014	2014	September	3	17	Wednesday	40151
Central	9/18/2014	2014	September	3	18	Thursday	37637
Central	9/19/2014	2014	September	3	19	Friday	31854
Central	9/20/2014	2014	September	3	20	Saturday	64908
Central	9/21/2014	2014	September	3	21	Sunday	78036
Central	9/22/2014	2014	September	4	22	Monday	31575
Central	9/23/2014	2014	September	4	23	Tuesday	59090
Central	9/24/2014	2014	September	4	24	Wednesday	80553
Central	9/25/2014	2014	September	4	25	Thursday	15572
Central	9/26/2014	2014	September	4	26	Friday	28673
Central	9/27/2014	2014	September	4	27	Saturday	68422
Central	9/28/2014	2014	September	4	28	Sunday	76268
Central	9/29/2014	2014	September	5	29	Monday	39403
Central	9/30/2014	2014	September	5	30	Tuesday	47578
Central	10/1/2014	2014	October	1	1	Wednesday	25478
Central	10/2/2014	2014	October	1	2	Thursday	46555
Central	10/3/2014	2014	October	1	3	Friday	60383
Central	10/4/2014	2014	October	1	4	Saturday	32912
Central	10/5/2014	2014	October	1	5	Sunday	78787
Central	10/6/2014	2014	October	1	6	Monday	38022
Central	10/7/2014	2014	October	1	7	Tuesday	20009
Central	10/8/2014	2014	October	2	8	Wednesday	39257
Central	10/9/2014	2014	October	2	9	Thursday	46955
Central	10/10/2014	2014	October	2	10	Friday	17753
Central	10/11/2014	2014	October	2	11	Saturday	33113
Central	10/12/2014	2014	October	2	12	Sunday	83129
Central	10/13/2014	2014	October	2	13	Monday	51004
Central	10/14/2014	2014	October	2	14	Tuesday	72804
Central	10/15/2014	2014	October	3	15	Wednesday	35186
Central	10/16/2014	2014	October	3	16	Thursday	36311
Central	10/17/2014	2014	October	3	17	Friday	79454
Central	10/18/2014	2014	October	3	18	Saturday	57372
Central	10/19/2014	2014	October	3	19	Sunday	87282
Central	10/20/2014	2014	October	3	20	Monday	68303
Central	10/21/2014	2014	October	3	21	Tuesday	38094
Central	10/22/2014	2014	October	4	22	Wednesday	63931
Central	10/23/2014	2014	October	4	23	Thursday	53953
Central	10/24/2014	2014	October	4	24	Friday	26303
Central	10/25/2014	2014	October	4	25	Saturday	72125
Central	10/26/2014	2014	October	4	26	Sunday	81769
Central	10/27/2014	2014	October	4	27	Monday	65813
Central	10/28/2014	2014	October	4	28	Tuesday	76520
Central	10/29/2014	2014	October	5	29	Wednesday	40695
Central	10/30/2014	2014	October	5	30	Thursday	60355
Central	10/31/2014	2014	October	5	31	Friday	60813
Central	11/1/2014	2014	November	1	1	Saturday	154369
Central	11/2/2014	2014	November	1	2	Sunday	69264
Central	11/3/2014	2014	November	1	3	Monday	108460
Central	11/4/2014	2014	November	1	4	Tuesday	150630
Central	11/5/2014	2014	November	1	5	Wednesday	61203
Central	11/6/2014	2014	November	1	6	Thursday	54089
Central	11/7/2014	2014	November	1	7	Friday	139518
Central	11/8/2014	2014	November	2	8	Saturday	61893
Central	11/9/2014	2014	November	2	9	Sunday	43513
Central	11/10/2014	2014	November	2	10	Monday	113232
Central	11/11/2014	2014	November	2	11	Tuesday	152908
Central	11/12/2014	2014	November	2	12	Wednesday	67625
Central	11/13/2014	2014	November	2	13	Thursday	101131
Central	11/14/2014	2014	November	2	14	Friday	83802
Central	11/15/2014	2014	November	3	15	Saturday	138814
Central	11/16/2014	2014	November	3	16	Sunday	93094
Central	11/17/2014	2014	November	3	17	Monday	52288
Central	11/18/2014	2014	November	3	18	Tuesday	148741
Central	11/19/2014	2014	November	3	19	Wednesday	98758
Central	11/20/2014	2014	November	3	20	Thursday	153581
Central	11/21/2014	2014	November	3	21	Friday	157987
Central	11/22/2014	2014	November	4	22	Saturday	121771
Central	11/23/2014	2014	November	4	23	Sunday	156366
Central	11/24/2014	2014	November	4	24	Monday	121782
Central	11/25/2014	2014	November	4	25	Tuesday	86992
Central	11/26/2014	2014	November	4	26	Wednesday	148608
Central	11/27/2014	2014	November	4	27	Thursday	126103
Central	11/28/2014	2014	November	4	28	Friday	62126
Central	11/29/2014	2014	November	5	29	Saturday	42856
Central	11/30/2014	2014	November	5	30	Sunday	90280
Central	12/1/2014	2014	December	1	1	Monday	97710
Central	12/2/2014	2014	December	1	2	Tuesday	126799
Central	12/3/2014	2014	December	1	3	Wednesday	51683
Central	12/4/2014	2014	December	1	4	Thursday	73726
Central	12/5/2014	2014	December	1	5	Friday	106469
Central	12/6/2014	2014	December	1	6	Saturday	52812
Central	12/7/2014	2014	December	1	7	Sunday	124096
Central	12/8/2014	2014	December	2	8	Monday	56148
Central	12/9/2014	2014	December	2	9	Tuesday	70254
Central	12/10/2014	2014	December	2	10	Wednesday	74675
Central	12/11/2014	2014	December	2	11	Thursday	156550
Central	12/12/2014	2014	December	2	12	Friday	53045
Central	12/13/2014	2014	December	2	13	Saturday	48294
Central	12/14/2014	2014	December	2	14	Sunday	118418
Central	12/15/2014	2014	December	3	15	Monday	149296
Central	12/16/2014	2014	December	3	16	Tuesday	68498
Central	12/17/2014	2014	December	3	17	Wednesday	149471
Central	12/18/2014	2014	December	3	18	Thursday	64734
Central	12/19/2014	2014	December	3	19	Friday	146059
Central	12/20/2014	2014	December	3	20	Saturday	137334
Central	12/21/2014	2014	December	3	21	Sunday	85161
Central	12/22/2014	2014	December	4	22	Monday	135806
Central	12/23/2014	2014	December	4	23	Tuesday	147469
Central	12/24/2014	2014	December	4	24	Wednesday	92721
Central	12/25/2014	2014	December	4	25	Thursday	156980
Central	12/26/2014	2014	December	4	26	Friday	60806
Central	12/27/2014	2014	December	4	27	Saturday	85901
Central	12/28/2014	2014	December	4	28	Sunday	112396
Central	12/29/2014	2014	December	5	29	Monday	48033
Central	12/30/2014	2014	December	5	30	Tuesday	123967
Central	12/31/2014	2014	December	5	31	Wednesday	119296
Midwest	1/1/2014	2014	January	1	1	Wednesday	116553
Midwest	1/2/2014	2014	January	1	2	Thursday	43325
Midwest	1/3/2014	2014	January	1	3	Friday	114738
Midwest	1/4/2014	2014	January	1	4	Saturday	58328
Midwest	1/5/2014	2014	January	1	5	Sunday	155562
Midwest	1/6/2014	2014	January	1	6	Monday	130644
Midwest	1/7/2014	2014	January	1	7	Tuesday	96206
Midwest	1/8/2014	2014	January	2	8	Wednesday	121441
Midwest	1/9/2014	2014	January	2	9	Thursday	107284
Midwest	1/10/2014	2014	January	2	10	Friday	94075
Midwest	1/11/2014	2014	January	2	11	Saturday	116648
Midwest	1/12/2014	2014	January	2	12	Sunday	46218
Midwest	1/13/2014	2014	January	2	13	Monday	45852
Midwest	1/14/2014	2014	January	2	14	Tuesday	46822
Midwest	1/15/2014	2014	January	3	15	Wednesday	68699
Midwest	1/16/2014	2014	January	3	16	Thursday	152642
Midwest	1/17/2014	2014	January	3	17	Friday	116487
Midwest	1/18/2014	2014	January	3	18	Saturday	112723
Midwest	1/19/2014	2014	January	3	19	Sunday	112384
Midwest	1/20/2014	2014	January	3	20	Monday	60092
Midwest	1/21/2014	2014	January	3	21	Tuesday	105536
Midwest	1/22/2014	2014	January	4	22	Wednesday	47527
Midwest	1/23/2014	2014	January	4	23	Thursday	106294
Midwest	1/24/2014	2014	January	4	24	Friday	136075
Midwest	1/25/2014	2014	January	4	25	Saturday	47446
Midwest	1/26/2014	2014	January	4	26	Sunday	71267
Midwest	1/27/2014	2014	January	4	27	Monday	93733
Midwest	1/28/2014	2014	January	4	28	Tuesday	92106
Midwest	1/29/2014	2014	January	5	29	Wednesday	71685
Midwest	1/30/2014	2014	January	5	30	Thursday	152383
Midwest	1/31/2014	2014	January	5	31	Friday	105325
Midwest	2/1/2014	2014	February	1	1	Saturday	28079
Midwest	2/2/2014	2014	February	1	2	Sunday	15189
Midwest	2/3/2014	2014	February	1	3	Monday	53612
Midwest	2/4/2014	2014	February	1	4	Tuesday	47217
Midwest	2/5/2014	2014	February	1	5	Wednesday	57175
Midwest	2/6/2014	2014	February	1	6	Thursday	84308
Midwest	2/7/2014	2014	February	1	7	Friday	88080
Midwest	2/8/2014	2014	February	2	8	Saturday	26702
Midwest	2/9/2014	2014	February	2	9	Sunday	52733
Midwest	2/10/2014	2014	February	2	10	Monday	15355
Midwest	2/11/2014	2014	February	2	11	Tuesday	55329
Midwest	2/12/2014	2014	February	2	12	Wednesday	64528
Midwest	2/13/2014	2014	February	2	13	Thursday	43827
Midwest	2/14/2014	2014	February	2	14	Friday	64264
Midwest	2/15/2014	2014	February	3	15	Saturday	61981
Midwest	2/16/2014	2014	February	3	16	Sunday	25791
Midwest	2/17/2014	2014	February	3	17	Monday	55461
Midwest	2/18/2014	2014	February	3	18	Tuesday	36043
Midwest	2/19/2014	2014	February	3	19	Wednesday	45564
Midwest	2/20/2014	2014	February	3	20	Thursday	58310
Midwest	2/21/2014	2014	February	3	21	Friday	70143
Midwest	2/22/2014	2014	February	4	22	Saturday	40825
Midwest	2/23/2014	2014	February	4	23	Sunday	29055
Midwest	2/24/2014	2014	February	4	24	Monday	63100
Midwest	2/25/2014	2014	February	4	25	Tuesday	41783
Midwest	2/26/2014	2014	February	4	26	Wednesday	37912
Midwest	2/27/2014	2014	February	4	27	Thursday	60747
Midwest	2/28/2014	2014	February	4	28	Friday	87343
Midwest	3/1/2014	2014	March	1	1	Saturday	29606
Midwest	3/2/2014	2014	March	1	2	Sunday	39188
Midwest	3/3/2014	2014	March	1	3	Monday	31664
Midwest	3/4/2014	2014	March	1	4	Tuesday	25216
Midwest	3/5/2014	2014	March	1	5	Wednesday	35789
Midwest	3/6/2014	2014	March	1	6	Thursday	67360
Midwest	3/7/2014	2014	March	1	7	Friday	41598
Midwest	3/8/2014	2014	March	2	8	Saturday	71598
Midwest	3/9/2014	2014	March	2	9	Sunday	19589
Midwest	3/10/2014	2014	March	2	10	Monday	29615
Midwest	3/11/2014	2014	March	2	11	Tuesday	54388
Midwest	3/12/2014	2014	March	2	12	Wednesday	61801
Midwest	3/13/2014	2014	March	2	13	Thursday	54774
Midwest	3/14/2014	2014	March	2	14	Friday	60224
Midwest	3/15/2014	2014	March	3	15	Saturday	79201
Midwest	3/16/2014	2014	March	3	16	Sunday	86996
Midwest	3/17/2014	2014	March	3	17	Monday	25193
Midwest	3/18/2014	2014	March	3	18	Tuesday	38942
Midwest	3/19/2014	2014	March	3	19	Wednesday	53065
Midwest	3/20/2014	2014	March	3	20	Thursday	82272
Midwest	3/21/2014	2014	March	3	21	Friday	31349
Midwest	3/22/2014	2014	March	4	22	Saturday	28774
Midwest	3/23/2014	2014	March	4	23	Sunday	74688
Midwest	3/24/2014	2014	March	4	24	Monday	53448
Midwest	3/25/2014	2014	March	4	25	Tuesday	39264
Midwest	3/26/2014	2014	March	4	26	Wednesday	45471
Midwest	3/27/2014	2014	March	4	27	Thursday	26255
Midwest	3/28/2014	2014	March	4	28	Friday	38488
Midwest	3/29/2014	2014	March	5	29	Saturday	43786
Midwest	3/30/2014	2014	March	5	30	Sunday	23855
Midwest	3/31/2014	2014	March	5	31	Monday	52376
Midwest	4/1/2014	2014	April	1	1	Tuesday	41569
Midwest	4/2/2014	2014	April	1	2	Wednesday	14193
Midwest	4/3/2014	2014	April	1	3	Thursday	25145
Midwest	4/4/2014	2014	April	1	4	Friday	62055
Midwest	4/5/2014	2014	April	1	5	Saturday	74306
Midwest	4/6/2014	2014	April	1	6	Sunday	86910
Midwest	4/7/2014	2014	April	1	7	Monday	74359
Midwest	4/8/2014	2014	April	2	8	Tuesday	70184
Midwest	4/9/2014	2014	April	2	9	Wednesday	24916
Midwest	4/10/2014	2014	April	2	10	Thursday	84310
Midwest	4/11/2014	2014	April	2	11	Friday	39831
Midwest	4/12/2014	2014	April	2	12	Saturday	70703
Midwest	4/13/2014	2014	April	2	13	Sunday	71535
Midwest	4/14/2014	2014	April	2	14	Monday	58235
Midwest	4/15/2014	2014	April	3	15	Tuesday	56735
Midwest	4/16/2014	2014	April	3	16	Wednesday	53085
Midwest	4/17/2014	2014	April	3	17	Thursday	83959
Midwest	4/18/2014	2014	April	3	18	Friday	72512
Midwest	4/19/2014	2014	April	3	19	Saturday	77478
Midwest	4/20/2014	2014	April	3	20	Sunday	26443
Midwest	4/21/2014	2014	April	3	21	Monday	28336
Midwest	4/22/2014	2014	April	4	22	Tuesday	43953
Midwest	4/23/2014	2014	April	4	23	Wednesday	53488
Midwest	4/24/2014	2014	April	4	24	Thursday	23811
Midwest	4/25/2014	2014	April	4	25	Friday	85957
Midwest	4/26/2014	2014	April	4	26	Saturday	61375
Midwest	4/27/2014	2014	April	4	27	Sunday	80572
Midwest	4/28/2014	2014	April	4	28	Monday	69569
Midwest	4/29/2014	2014	April	5	29	Tuesday	67240
Midwest	4/30/2014	2014	April	5	30	Wednesday	46665
Midwest	5/1/2014	2014	May	1	1	Thursday	62407
Midwest	5/2/2014	2014	May	1	2	Friday	49938
Midwest	5/3/2014	2014	May	1	3	Saturday	55005
Midwest	5/4/2014	2014	May	1	4	Sunday	69517
Midwest	5/5/2014	2014	May	1	5	Monday	49872
Midwest	5/6/2014	2014	May	1	6	Tuesday	28175
Midwest	5/7/2014	2014	May	1	7	Wednesday	40966
Midwest	5/8/2014	2014	May	2	8	Thursday	19377
Midwest	5/9/2014	2014	May	2	9	Friday	83628
Midwest	5/10/2014	2014	May	2	10	Saturday	87049
Midwest	5/11/2014	2014	May	2	11	Sunday	67895
Midwest	5/12/2014	2014	May	2	12	Monday	84946
Midwest	5/13/2014	2014	May	2	13	Tuesday	77196
Midwest	5/14/2014	2014	May	2	14	Wednesday	67488
Midwest	5/15/2014	2014	May	3	15	Thursday	79609
Midwest	5/16/2014	2014	May	3	16	Friday	36109
Midwest	5/17/2014	2014	May	3	17	Saturday	62773
Midwest	5/18/2014	2014	May	3	18	Sunday	63399
Midwest	5/19/2014	2014	May	3	19	Monday	52102
Midwest	5/20/2014	2014	May	3	20	Tuesday	46086
Midwest	5/21/2014	2014	May	3	21	Wednesday	67456
Midwest	5/22/2014	2014	May	4	22	Thursday	15949
Midwest	5/23/2014	2014	May	4	23	Friday	74496
Midwest	5/24/2014	2014	May	4	24	Saturday	58588
Midwest	5/25/2014	2014	May	4	25	Sunday	70330
Midwest	5/26/2014	2014	May	4	26	Monday	74019
Midwest	5/27/2014	2014	May	4	27	Tuesday	86253
Midwest	5/28/2014	2014	May	4	28	Wednesday	19736
Midwest	5/29/2014	2014	May	5	29	Thursday	23110
Midwest	5/30/2014	2014	May	5	30	Friday	20580
Midwest	5/31/2014	2014	May	5	31	Saturday	57628
Midwest	6/1/2014	2014	June	1	1	Sunday	79558
Midwest	6/2/2014	2014	June	1	2	Monday	72910
Midwest	6/3/2014	2014	June	1	3	Tuesday	80172
Midwest	6/4/2014	2014	June	1	4	Wednesday	21644
Midwest	6/5/2014	2014	June	1	5	Thursday	79471
Midwest	6/6/2014	2014	June	1	6	Friday	64054
Midwest	6/7/2014	2014	June	1	7	Saturday	80143
Midwest	6/8/2014	2014	June	2	8	Sunday	37059
Midwest	6/9/2014	2014	June	2	9	Monday	26457
Midwest	6/10/2014	2014	June	2	10	Tuesday	63558
Midwest	6/11/2014	2014	June	2	11	Wednesday	82298
Midwest	6/12/2014	2014	June	2	12	Thursday	17887
Midwest	6/13/2014	2014	June	2	13	Friday	35705
